ID,Species,Aquaculture,Climate_Change,Conflict,Crops,Dams_Water,Fire,Fishing,Geo_Event,Hunting,Inv_Disease,Livestock,Logging,Other_Develop,Plantations,Pollution,Rec_Work
313,Bunomys andrewsi,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
314,Bunomys chrysocomus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Bunomys coelestis,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
316,Bunomys fratrorum,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
317,Bunomys penitus,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
318,Bunomys prolatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Burramys parvus,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
320,Cabassous centralis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
321,Cabassous chacoensis,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0
322,Cabassous tatouay,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0
323,Cabassous unicinctus,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,0
324,Cacajao calvus,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
325,Calcochloris obtusirostris,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
326,Plecturocebus dubius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Plecturocebus oenanthe,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0
328,Plecturocebus olallae,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
329,Callicebus personatus,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
330,Callimico goeldii,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
331,Callithrix aurita,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
332,Callithrix flaviceps,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
333,Callithrix geoffroyi,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
334,Callithrix kuhlii,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0
335,Callorhinus ursinus,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0
336,Callosciurus adamsi,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
337,Callosciurus albescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Callosciurus baluensis,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
339,Callosciurus caniceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Callosciurus erythraeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Callosciurus finlaysonii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Callosciurus inornatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Callosciurus melanogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Callosciurus nigrovittatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Callosciurus notatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Callosciurus orestes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Callosciurus phayrei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Callosciurus prevostii,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
349,Callosciurus pygerythrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Callosciurus quinquestriatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Calomys boliviae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Calomys callidus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Calomys callosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Calomys hummelincki,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
355,Calomys laucha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Calomys lepidus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,Calomys musculinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Calomys sorellus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,Calomys tener,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Calomyscus bailwardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Calomyscus baluchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Calomyscus hotsoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Calomyscus mystax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Calomyscus tsolovi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,Calomyscus urartensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,Caloprymnus campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,Caluromys lanatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,Caluromys philander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,Caluromys derbianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Caluromysiops irrupta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Canis latrans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,Canis lupus,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
373,Canis rufus,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0
374,Canis simensis,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
375,Canis adustus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
376,Canis mesomelas,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
377,Cannomys badius,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
378,Cansumys canus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Caperea marginata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Capra aegagrus,0,0,1,1,0,0,0,0,2,0,1,1,0,0,0,1
381,Capra falconeri,0,0,2,0,0,0,0,0,2,2,2,2,0,0,0,0
382,Capra caucasica,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
383,Capra cylindricornis,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
384,Capra nubiana,0,2,0,0,0,0,0,0,3,1,2,0,2,0,1,1
385,Capra walie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Capra pyrenaica,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
387,Capricornis swinhoei,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0
388,Capricornis crispus,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
389,Capricornis rubidus,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
390,Caprolagus hispidus,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0
391,Capromys pilorides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,Caracal caracal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
393,Cardiocranius paradoxus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Cardioderma cor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,Carollia brevicauda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Carollia perspicillata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,Carollia subrufa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,Carpomys phaeurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Carpomys melanurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Carterodon sulcidens,0,0,0,3,2,0,0,0,0,0,3,0,3,0,0,0
401,Casinycteris argynnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,Castor canadensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Castor fiber,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
404,Catagonus wagneri,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
405,Catopuma badia,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0
406,Catopuma temminckii,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0
407,Cavia fulgida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Cavia magna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Cavia tschudii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Sapajus xanthosternos,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0
411,Cebus cuscinus,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
412,Cebus yuracus,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
413,Cebus aequatorialis,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
414,Cebus cesarae,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
415,Cebus malitiosus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
416,Cebus trinitatis,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
417,Chrotomys silaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Centronycteris maximiliani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,Centurio senex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,Cephalophus adersi,0,0,0,2,0,0,0,0,2,0,2,2,1,1,0,0
421,Cephalophus callipygus,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
422,Cephalophus dorsalis,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0
423,Cephalophus jentinki,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
424,Cephalophus leucogaster,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
425,Philantomba maxwellii,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
426,Philantomba monticola,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
427,Cephalophus natalensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Cephalophus niger,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
429,Cephalophus nigrifrons,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0
430,Cephalophus ogilbyi,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
431,Cephalophus rufilatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,Cephalophus silvicultor,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
433,Cephalophus spadix,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
434,Cephalophus weynsi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
435,Cephalophus zebra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,Cephalophus harveyi,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
437,Cephalorhynchus commersonii,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
438,Cephalorhynchus eutropia,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
439,Cephalorhynchus heavisidii,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1
440,Cephalorhynchus hectori,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
441,Ceratotherium simum,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
442,Cercartetus caudatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,Cercocebus galeritus,0,0,2,2,2,0,0,0,0,0,2,0,2,0,0,0
444,Cercocebus torquatus,0,0,0,2,0,0,0,0,2,0,0,2,1,0,0,0
445,Cercocebus sanjei,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
446,Cercocebus lunulatus,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0
447,Cercocebus chrysogaster,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0
448,Cercopithecus ascanius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Cercopithecus cephus,0,0,0,2,0,0,0,0,2,0,0,2,2,1,0,1
450,Chlorocebus dryas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,Cercopithecus erythrogaster,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0
452,Cercopithecus erythrotis,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0
453,Cercopithecus hamlyni,0,0,2,2,0,0,0,0,2,0,1,1,2,0,0,0
454,Allochrocebus lhoesti,0,0,2,2,0,0,0,0,2,0,0,1,2,0,0,0
455,Cercopithecus mitis,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0
456,Cercopithecus mona,0,0,0,2,0,0,0,0,2,0,0,0,2,2,0,0
457,Cercopithecus neglectus,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
458,Cercopithecus nictitans,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0
459,Cercopithecus petaurista,0,0,0,2,0,0,0,0,2,0,0,1,1,2,0,0
460,Allochrocebus preussi,0,0,0,2,0,0,0,0,2,0,1,1,1,0,0,0
461,Cercopithecus sclateri,0,0,0,2,0,0,0,0,2,0,0,2,1,0,0,0
462,Allochrocebus solatus,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0
463,Cercopithecus roloway,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0
464,Chlorocebus aethiops,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0
465,Chlorocebus djamdjamensis,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0
466,Cercopithecus diana,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
467,Cerdocyon thous,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
468,Cervus albirostris,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
469,Rucervus duvaucelii,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
470,Cervus hanglu,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0
471,Rucervus eldii,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
472,Rusa alfredi,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
473,Rusa marianna,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
474,Rucervus schomburgki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Mops aloysiisabaudiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Mops ansorgei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Mops bemmeleni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,Mops bivittatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,Mops bregullae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,Mops chapini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,Mops gallagheri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Mops jobensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Mops johorensis,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
484,Mops major,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Mops nigeriae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,Mops plicatus,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
487,Mops pusillus,0,3,0,2,0,0,0,0,0,0,0,0,2,2,0,0
488,Mops russatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,Mops solomonis,0,0,0,2,0,0,0,0,3,0,0,2,0,2,0,2
490,Mops tomensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,Chaeropus ecaudatus,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
492,Chaetodipus artus,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
493,Chaetodipus baileyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,Chaetodipus californicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,Chaetodipus fallax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,Chaetodipus formosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,Chaetodipus goldmani,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
498,Chaetodipus hispidus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,Chaetodipus intermedius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,Chaetodipus nelsoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,Chaetodipus penicillatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,Chaetodipus pernix,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
503,Chaetodipus spinatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,Chaetomys subspinosus,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
505,Chaetophractus villosus,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
506,Chalinolobus dwyeri,0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,2
507,Chalinolobus gouldii,0,2,0,2,0,2,0,0,0,2,2,0,2,2,1,0
508,Chalinolobus morio,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1
509,Chalinolobus neocaledonicus,0,0,0,2,0,0,0,0,2,2,0,0,1,0,0,0
510,Chalinolobus nigrogriseus,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
511,Chalinolobus picatus,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
512,Chalinolobus tuberculatus,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
513,Cheiromeles parvidens,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
514,Cheiromeles torquatus,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
515,Chelemys macronyx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,Chelemys megalonyx,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0
517,Chibchanomys trichotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,Chilomys instans,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
519,Chimarrogale hantu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,Chimarrogale phaeura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,Chimarrogale sumatrana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,Chinchilla chinchilla,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
523,Chinchilla lanigera,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
524,Chinchillula sahamae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,Chionomys gud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,Chionomys syriacus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,Chionomys roberti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,Chiroderma doriae,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
529,Chiroderma improvisum,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
530,Chiroderma salvini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,Chiroderma trinitatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Chiroderma villosum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Chiromyscus chiropus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,Chironax melanocephalus,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0
535,Chironectes minimus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Chiropodomys calamianensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Chiropodomys gliroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,Chiropodomys karlkoopmani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,Chiropodomys major,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Chiropodomys muroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Chiropodomys pusillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Chiropotes albinasus,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0
543,Chiruromys forbesi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Chiruromys lamia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,Chiruromys vates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Calyptophractus retusus,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0
547,Chlamyphorus truncatus,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0
548,Chlorotalpa sclateri,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
549,Calcochloris tytonis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Chlorotalpa duthieae,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0
551,Choeroniscus godmani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Choeroniscus minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Choeroniscus periosus,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
554,Choeronycteris mexicana,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
555,Choloepus didactylus,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
556,Choloepus hoffmanni,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
557,Abrothrix andinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,Abrothrix jelskii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,Chrotogale owstoni,0,0,0,1,1,0,0,0,3,0,0,1,3,1,0,0
560,Chrotomys gonzalesi,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
561,Chrotomys mindorensis,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0
562,Chrotomys whiteheadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Chrotopterus auritus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Chrysochloris visagiei,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
565,Chrysocyon brachyurus,0,0,0,2,0,0,0,0,2,1,2,0,1,0,0,0
566,Chrysospalax trevelyani,0,0,0,0,0,0,0,0,1,0,2,1,2,2,0,1
567,Chrysospalax villosus,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0
568,Clethrionomys centralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Clethrionomys glareolus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Craseomys rufocanus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
571,Clethrionomys rutilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,Cloeotis percivali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,Clyomys laticeps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,Brassomys albidens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,Coelops frithii,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
576,Coelops robinsoni,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
577,Coendou bicolor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,Coendou nycthemera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,Coleura seychellensis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
580,Coleura afra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Colobus angolensis,0,0,2,2,0,0,0,0,2,0,1,2,2,0,0,0
582,Colobus guereza,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
583,Colobus polykomos,0,0,1,2,0,1,0,0,2,0,0,2,1,2,0,0
584,Colobus satanas,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,0
585,Colobus vellerosus,0,0,0,2,0,0,0,0,2,0,2,1,0,2,0,0
586,Colomys goslingi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Congosorex polli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,Conilurus albipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,Conilurus penicillatus,0,0,0,0,0,2,0,0,0,3,1,0,0,2,0,0
590,Connochaetes gnou,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
591,Connochaetes taurinus,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1
592,Coryphomys buehleri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,Craseonycteris thonglongyai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,Crateromys australis,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
595,Crateromys schadenbergi,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
596,Crateromys paulus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Crateromys heaneyi,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
598,Madromys blanfordi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Cremnomys cutchicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,Cremnomys elvira,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
601,Cricetomys emini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,Urocricetus alticola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,Cricetulus barabensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Urocricetus kamensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Cricetulus longicaudatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Cricetulus sokolovi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,Nothocricetulus migratorius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,Cricetus cricetus,0,0,0,3,0,0,0,0,3,0,0,0,2,0,0,0
609,Crocidura ansellorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,Crocidura baileyi,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
611,Crocidura canariensis,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
612,Crocidura congobelgica,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
613,Crocidura crenata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,Crocidura eisentrauti,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
615,Crocidura glassi,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
616,Crocidura grassei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Crocidura kivuana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Crocidura lanosa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
619,Crocidura latona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Crocidura longipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,Crocidura lucina,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
622,Crocidura manengubae,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
623,Crocidura maquassiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,Crocidura nimbae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
