id,Species,Aquaculture,Climate_Change,Conflict,Crops,Dams_Water,Fire,Fishing,Geo_Event,Hunting,Inv_Disease,Livestock,Logging,Other_Develop,Plantations,Pollution,Rec_Work
310,Dendrocygna eytoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Dendrocygna bicolor,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
312,Dendrocygna arcuata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Dendrocygna javanica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Dendrocygna viduata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Dendrocygna arborea,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
316,Dendrocygna autumnalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Thalassornis leuconotus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Nomonyx dominicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Oxyura leucocephala,0,1,0,3,1,0,1,0,2,2,0,0,0,0,2,0
320,Oxyura maccoa,0,0,0,2,0,0,2,0,1,1,0,0,0,0,2,0
321,Oxyura vittata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Oxyura australis,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
323,Biziura lobata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Heteronetta atricapilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Stictonetta naevosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Cygnus olor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Cygnus atratus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Cygnus melancoryphus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Cygnus cygnus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,Cygnus buccinator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Cygnus columbianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Coscoroba coscoroba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Anser cygnoid,1,0,0,2,1,1,0,0,1,0,1,0,1,0,1,2
334,Anser brachyrhynchus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Anser fabalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Anser albifrons,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,0
337,Anser erythropus,0,1,0,2,2,0,0,0,2,1,1,0,0,0,1,1
338,Anser anser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Anser indicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Anser caerulescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Anser rossii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Anser canagicus,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
343,Branta sandvicensis,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1
344,Branta canadensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Branta leucopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Branta bernicla,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
347,Branta ruficollis,0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,2
348,Cereopsis novaehollandiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Cyanochen cyanoptera,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,2
350,Chloephaga melanoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Chloephaga picta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Chloephaga hybrida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Chloephaga poliocephala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Chloephaga rubidiceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Neochen jubata,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
356,Alopochen aegyptiaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,Tadorna ferruginea,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0
358,Tadorna cana,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
359,Tadorna tadornoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Tadorna variegata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Tadorna cristata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Tadorna tadorna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Radjah radjah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Tachyeres pteneres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
365,Tachyeres leucocephalus,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,1
366,Tachyeres brachypterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,Tachyeres patachonicus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
368,Plectropterus gambensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,Cairina moschata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Asarcornis scutulata,0,0,0,1,2,0,0,0,1,0,1,2,1,0,1,2
371,Pteronetta hartlaubii,0,0,0,2,0,0,0,0,2,0,0,2,0,0,1,0
372,Nettapus pulchellus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,Nettapus coromandelianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Nettapus auritus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Callonetta leucophrys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Aix sponsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Aix galericulata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,Chenonetta jubata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Amazonetta brasiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Merganetta armata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Hymenolaimus malacorhynchos,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
382,Salvadorina waigiuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Lophonetta specularioides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Speculanas specularis,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
385,Anas capensis,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1
386,Mareca strepera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Mareca falcata,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
388,Mareca penelope,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1
389,Mareca americana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Mareca sibilatrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Anas sparsa,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
392,Anas rubripes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Anas fulvigula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Anas platyrhynchos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,Anas wyvilliana,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
396,Anas laysanensis,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0
397,Anas luzonica,1,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0
398,Anas superciliosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Anas undulata,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
400,Anas melleri,0,0,0,2,0,0,0,0,3,1,0,2,0,0,1,2
401,Spatula discors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,Spatula cyanoptera,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
403,Spatula smithii,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
404,Spatula platalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Spatula rhynchotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Spatula clypeata,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
407,Anas bernieri,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,1
408,Anas gracilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Anas castanea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Anas aucklandica,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
411,Anas bahamensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Anas erythrorhyncha,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
413,Anas acuta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Anas eatoni,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
415,Anas georgica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Spatula querquedula,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,1
417,Sibirionetta formosa,0,0,0,2,0,0,0,0,2,2,0,0,2,0,2,0
418,Anas crecca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,Spatula puna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,Spatula versicolor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Spatula hottentota,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
422,Malacorhynchus membranaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Marmaronetta angustirostris,0,2,0,2,2,1,2,0,2,1,0,0,0,0,1,2
424,Rhodonessa caryophyllacea,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
425,Netta rufina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Netta peposaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,Netta erythrophthalma,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
428,Aythya ferina,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,2
429,Aythya valisineria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Aythya americana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,Aythya collaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,Aythya nyroca,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1
433,Aythya innotata,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
434,Aythya baeri,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
435,Aythya australis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,Aythya fuligula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,Aythya novaeseelandiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,Aythya marila,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
439,Aythya affinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,Somateria mollissima,1,0,0,0,0,0,2,0,2,1,0,0,1,0,2,1
441,Somateria spectabilis,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0
442,Somateria fischeri,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1,0
443,Polysticta stelleri,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1,0
444,Camptorhynchus labradorius,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
445,Histrionicus histrionicus,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
446,Clangula hyemalis,0,0,0,0,0,0,2,0,1,1,0,0,1,0,2,0
447,Melanitta perspicillata,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0
448,Bucephala clangula,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
449,Bucephala islandica,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0
450,Bucephala albeola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,Mergellus albellus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Lophodytes cucullatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,Mergus octosetaceus,0,0,0,2,2,0,0,0,1,0,0,2,2,0,1,2
454,Mergus serrator,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
455,Mergus squamatus,0,0,0,0,1,0,1,0,2,0,0,2,2,0,1,1
456,Mergus merganser,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
457,Mergus australis,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
458,Turnix sylvaticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,Turnix maculosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,Turnix tanki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,Turnix ocellatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,Turnix suscitator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,Turnix nigricollis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,Turnix melanogaster,0,1,0,2,0,1,0,0,0,2,2,2,0,1,0,0
465,Turnix castanotus,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
466,Turnix olivii,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
467,Turnix worcesteri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,Turnix everetti,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0
469,Turnix pyrrhothorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,Turnix velox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,Ortyxelos meiffrenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,Indicator maculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,Indicator variegatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,Indicator indicator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Indicator archipelagicus,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0
476,Indicator minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Indicator willcocksi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,Indicator exilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,Indicator pumilio,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
480,Indicator meliphilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,Indicator xanthonotus,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0
482,Melichneutes robustus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Melignomon eisentrauti,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0
484,Melignomon zenkeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Prodotiscus insignis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,Prodotiscus zambesiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Prodotiscus regulus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,Jynx torquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,Jynx ruficollis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,Picumnus innominatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,Picumnus aurifrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,Picumnus pumilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,Picumnus lafresnayi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,Picumnus fuscus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
495,Picumnus sclateri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,Picumnus squamulatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,Picumnus spilogaster,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
498,Picumnus minutissimus,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0
499,Picumnus pygmaeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,Picumnus steindachneri,0,0,0,2,0,0,0,0,0,0,2,2,1,2,0,0
501,Picumnus varzeae,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
502,Picumnus cirratus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,Picumnus dorbignyanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,Picumnus temminckii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,Picumnus albosquamatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,Picumnus rufiventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Picumnus fulvescens,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0
508,Picumnus nebulosus,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0
509,Picumnus castelnau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,Picumnus subtilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Picumnus olivaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Picumnus granadensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,Picumnus cinnamomeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,Verreauxia africana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Sasia abnormis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,Sasia ochracea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Nesoctites micromegas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,Melanerpes candidus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Melanerpes lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,Melanerpes herminieri,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0
521,Melanerpes portoricensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,Melanerpes erythrocephalus,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0
523,Melanerpes formicivorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Melanerpes pucherani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,Melanerpes cruentatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,Melanerpes flavifrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,Melanerpes cactorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,Melanerpes striatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,Melanerpes radiolatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,Melanerpes chrysogenys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,Melanerpes hypopolius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Melanerpes pygmaeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Melanerpes rubricapillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,Melanerpes uropygialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,Melanerpes carolinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Melanerpes superciliaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Melanerpes aurifrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,Melanerpes hoffmannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,Sphyrapicus varius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Sphyrapicus nuchalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Sphyrapicus ruber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Sphyrapicus thyroideus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,Xiphidiopicus percussus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Campethera punctuligera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,Campethera nubica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Campethera scriptoricauda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,Campethera abingoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Campethera mombassica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Campethera notata,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
550,Campethera maculosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,Campethera cailliautii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Pardipicus nivosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Pardipicus caroli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,Geocolaptes olivaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Dendropicos elachus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,Dendropicos poecilolaemus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Dendropicos abyssinicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,Dendropicos fuscescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,Dendropicos lugubris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,Dendropicos stierlingi,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
561,Dendropicos namaquus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Dendropicos pyrrhogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Dendropicos xantholophus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Dendropicos spodocephalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Dendropicos griseocephalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Dendropicos obsoletus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,Picoides temminckii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,Picoides maculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Picoides ramsayi,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
570,Picoides nanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,Picoides moluccensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,Picoides canicapillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,Picoides kizuki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,Dryobates minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,Leiopicus auriceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,Dendrocopos atratus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Leiopicus mahrattensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,Dendropicos dorae,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
579,Dendrocopos hyperythrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Dendrocopos darjellensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Leiopicus medius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,Dendrocopos major,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Dendrocopos syriacus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,Dendrocopos leucopterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,Dendrocopos assimilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,Dendrocopos himalayensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Veniliornis lignarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,Veniliornis mixtus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,Dryobates nuttallii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Dryobates scalaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,Dryobates pubescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,Leuconotopicus borealis,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
593,Leuconotopicus stricklandi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,Leuconotopicus villosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,Leuconotopicus albolarvatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Picoides arcticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Veniliornis callonotus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,Veniliornis dignus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Veniliornis nigriceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,Leuconotopicus fumigatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,Veniliornis passerinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,Veniliornis frontalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,Veniliornis spilogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Veniliornis sanguineus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Veniliornis kirkii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Veniliornis chocoensis,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0
607,Veniliornis cassini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,Veniliornis affinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,Veniliornis maculifrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,Piculus simplex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,Piculus callopterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,Piculus litae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,Piculus leucolaemus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,Piculus flavigula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,Piculus chrysochloros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,Piculus aurulentus,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0
617,Colaptes auricularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Colaptes atricollis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,Colaptes punctigula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Colaptes chrysoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,Colaptes fernandinae,0,2,0,2,0,0,0,0,2,1,0,0,0,0,0,0
622,Colaptes pitius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,Micropternus brachyurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
